Site_ID,Site_Name,lat,lon,elevation,Species_ID,Species,Genus,Individual_ID,Phenophase_ID,year,doy,Tmax_Winter,Tmin_Winter,Tmax_Spring,Tmin_Spring,Prcp_Winter,Prcp_Spring,spp,MAT,MAP,Tave_wt,Tmin_wt,Tmax_wt,Tave_sp,Tmin_sp,Tmax_sp,PPT_wt,PPT_sp,LT_Tave_wt,LT_Tmin_wt,LT_Tmax_wt,LT_Tave_sp,LT_Tmin_sp,LT_Tmax_sp,LT_PPT_wt,LT_PPT_sp,LT_MAT,LT_MAP,Tave_wt_anm,Tmin_wt_anm,Tmax_wt_anm,Tave_sp_anm,Tmin_sp_anm,Tmax_sp_anm,PPT_wt_anm,PPT_sp_anm,spp_site
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,483,2016,95,11.72,-4.24,22.95,4.85,41,21,Populus deltoides,14.3,263,3.4,-5.2,12,13.5,3.8,23.1,42,36,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,0.874380165289256,0.7876033057851242,0.9619834710743795,0.5917355371900825,0.6016528925619835,0.48016528925619895,0.2862566438876234,-0.025067144136078794,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,501,2016,95,11.72,-4.24,22.95,4.85,41,21,Populus deltoides,14.3,263,3.4,-5.2,12,13.5,3.8,23.1,42,36,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,0.874380165289256,0.7876033057851242,0.9619834710743795,0.5917355371900825,0.6016528925619835,0.48016528925619895,0.2862566438876234,-0.025067144136078794,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,483,2017,93,12.34,-2.39,23.82,5.46,76,29,Populus deltoides,14.8,280,4.7,-3.2,12.5,14,4.1,23.9,75,58,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,2.1743801652892563,2.787603305785124,1.4619834710743795,1.0917355371900825,0.9016528925619833,1.280165289256196,1.2968868640850417,0.5707251566696508,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,501,2017,93,12.34,-2.39,23.82,5.46,76,29,Populus deltoides,14.8,280,4.7,-3.2,12.5,14,4.1,23.9,75,58,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,2.1743801652892563,2.787603305785124,1.4619834710743795,1.0917355371900825,0.9016528925619833,1.280165289256196,1.2968868640850417,0.5707251566696508,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,483,2018,99,13.37,-4.32,24.91,5.7,11,15,Populus deltoides,14.5,301,4.4,-5.1,13.8,15,5,24.9,28,28,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,1.8743801652892564,0.8876033057851247,2.7619834710743802,2.0917355371900825,1.8016528925619837,2.280165289256196,-0.1424955707415844,-0.24171888988361684,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,501,2018,99,13.37,-4.32,24.91,5.7,11,15,Populus deltoides,14.5,301,4.4,-5.1,13.8,15,5,24.9,28,28,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,1.8743801652892564,0.8876033057851247,2.7619834710743802,2.0917355371900825,1.8016528925619837,2.280165289256196,-0.1424955707415844,-0.24171888988361684,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,483,2019,105,10.06,-4.45,21.99,4.85,39,49,Populus deltoides,13.6,288,2.7,-5.1,10.4,13.2,4.2,22.1,55,69,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,0.17438016528925626,0.8876033057851247,-0.6380165289256201,0.29173553719008183,1.0016528925619839,-0.519834710743801,0.6843837003290306,0.8686213070725156,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,501,2019,98,10.06,-4.45,21.99,4.85,39,49,Populus deltoides,13.6,288,2.7,-5.1,10.4,13.2,4.2,22.1,55,69,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,0.17438016528925626,0.8876033057851247,-0.6380165289256201,0.29173553719008183,1.0016528925619839,-0.519834710743801,0.6843837003290306,0.8686213070725156,Populus deltoides_16776
16776,Cottonwood Gallery 1,35.095631,-106.684586,1508,976,deltoides,Populus,95599,501,2021,102,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,196,2.6,-6,11.3,13.6,3.7,23.5,28,30,2.525619834710744,-5.987603305785124,11.03801652892562,12.908264462809917,3.1983471074380163,22.619834710743802,32.65289256198347,36.925619834710744,13.180165289256198,214.9090909090909,0.07438016528925617,-0.012396694214875659,0.26198347107438025,0.6917355371900822,0.5016528925619839,0.8801652892561975,-0.1424955707415844,-0.18755595344673232,Populus deltoides_16776
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2016,102,11.58,-4.1,22.82,4.94,36,22,Populus deltoides,14.3,272,3.4,-5.1,11.9,13.4,3.8,23.1,44,34,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.9140495867768594,0.8743801652892564,0.9611570247933887,0.5330578512396702,0.6454545454545455,0.5206611570247937,0.2524111973653257,-0.08820921985815594,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2016,90,11.58,-4.1,22.82,4.94,36,22,Populus deltoides,14.3,272,3.4,-5.1,11.9,13.4,3.8,23.1,44,34,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.9140495867768594,0.8743801652892564,0.9611570247933887,0.5330578512396702,0.6454545454545455,0.5206611570247937,0.2524111973653257,-0.08820921985815594,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2017,90,12.18,-2.29,23.72,5.57,82,25,Populus deltoides,14.8,296,4.6,-3.1,12.4,14,4.1,23.9,83,58,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,2.114049586776859,2.874380165289256,1.4611570247933887,1.1330578512396698,0.9454545454545453,1.3206611570247908,1.3625029404845916,0.5554078014184398,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2017,90,12.18,-2.29,23.72,5.57,82,25,Populus deltoides,14.8,296,4.6,-3.1,12.4,14,4.1,23.9,83,58,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,2.114049586776859,2.874380165289256,1.4611570247933887,1.1330578512396698,0.9454545454545453,1.3206611570247908,1.3625029404845916,0.5554078014184398,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2018,102,13.22,-4.1,24.82,5.79,12,18,Populus deltoides,14.4,317,4.4,-5,13.8,14.9,4.9,24.9,29,28,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,1.9140495867768599,0.9743801652892561,2.861157024793389,2.03305785123967,1.745454545454546,2.320661157024791,-0.17454716537285353,-0.2491134751773049,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2018,102,13.22,-4.1,24.82,5.79,12,18,Populus deltoides,14.4,317,4.4,-5,13.8,14.9,4.9,24.9,29,28,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,1.9140495867768599,0.9743801652892561,2.861157024793389,2.03305785123967,1.745454545454546,2.320661157024791,-0.17454716537285353,-0.2491134751773049,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2019,102,9.94,-4.37,21.88,4.85,37,45,Populus deltoides,13.6,302,2.6,-5.1,10.3,13.1,4.2,22,59,70,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.11404958677685961,0.8743801652892564,-0.6388429752066109,0.2330578512396695,1.0454545454545459,-0.5793388429752078,0.6793695601035049,0.8772163120567378,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2019,102,9.94,-4.37,21.88,4.85,37,45,Populus deltoides,13.6,302,2.6,-5.1,10.3,13.1,4.2,22,59,70,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.11404958677685961,0.8743801652892564,-0.6388429752066109,0.2330578512396695,1.0454545454545459,-0.5793388429752078,0.6793695601035049,0.8772163120567378,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2020,101,10.96,-3.86,24.37,6.12,32.86,41.46,Populus deltoides,14.4,198,3.1,-4.7,10.9,14.7,5.1,24.3,52,37,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.6140495867768596,1.274380165289256,-0.038842975206611285,1.8330578512396691,1.9454545454545453,1.720661157024793,0.4801223241590213,-0.00775709219858147,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2020,95,10.96,-3.86,24.37,6.12,32.86,41.46,Populus deltoides,14.4,198,3.1,-4.7,10.9,14.7,5.1,24.3,52,37,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.6140495867768596,1.274380165289256,-0.038842975206611285,1.8330578512396691,1.9454545454545453,1.720661157024793,0.4801223241590213,-0.00775709219858147,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,483,2021,113,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,206,2.6,-6,11.2,13.6,3.7,23.5,29,30,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.11404958677685961,-0.025619834710743916,0.26115702479338765,0.7330578512396695,0.5454545454545459,0.9206611570247922,-0.17454716537285353,-0.19547872340425523,Populus deltoides_22009
22009,Montano,35.145229,-106.681854,1515,976,deltoides,Populus,96783,501,2021,113,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,206,2.6,-6,11.2,13.6,3.7,23.5,29,30,2.4859504132231405,-5.974380165289256,10.938842975206612,12.86694214876033,3.1545454545454543,22.579338842975208,35.13223140495868,37.289256198347104,13.147107438016528,226.70247933884298,0.11404958677685961,-0.025619834710743916,0.26115702479338765,0.7330578512396695,0.5454545454545459,0.9206611570247922,-0.17454716537285353,-0.19547872340425523,Populus deltoides_22009
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2016,102,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2016,95,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2017,96,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2017,93,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2019,103,9.94,-4.37,21.87,4.87,37,47,Populus deltoides,13.6,301,2.6,-5.1,10.3,13.1,4.2,22.1,59,69,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,0.8909090909090915,-0.6628099173553714,0.2256198347107432,1.0495867768595044,-0.5033057851239668,0.690504380771963,0.8586375779162956,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2019,102,9.94,-4.37,21.87,4.87,37,47,Populus deltoides,13.6,301,2.6,-5.1,10.3,13.1,4.2,22.1,59,69,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,0.8909090909090915,-0.6628099173553714,0.2256198347107432,1.0495867768595044,-0.5033057851239668,0.690504380771963,0.8586375779162956,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2020,101,10.97,-3.86,24.37,6.15,36.48,41.21,Populus deltoides,14.4,198,3.1,-4.7,10.9,14.7,5.1,24.3,52,37,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.6123966942148762,1.290909090909091,-0.06280991735537178,1.8256198347107429,1.9495867768595039,1.6966942148760324,0.48993606440918763,-0.0033392698130009332,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2020,95,10.97,-3.86,24.37,6.15,36.48,41.21,Populus deltoides,14.4,198,3.1,-4.7,10.9,14.7,5.1,24.3,52,37,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.6123966942148762,1.290909090909091,-0.06280991735537178,1.8256198347107429,1.9495867768595039,1.6966942148760324,0.48993606440918763,-0.0033392698130009332,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,483,2021,113,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,205,2.6,-6,11.3,13.6,3.7,23.5,29,30,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,-0.009090909090908816,0.3371900826446286,0.7256198347107432,0.5495867768595044,0.8966942148760317,-0.16907411792564533,-0.19189670525378455,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96784,501,2021,106,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,205,2.6,-6,11.3,13.6,3.7,23.5,29,30,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,-0.009090909090908816,0.3371900826446286,0.7256198347107432,0.5495867768595044,0.8966942148760317,-0.16907411792564533,-0.19189670525378455,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2016,98,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,501,2016,95,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2017,96,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,501,2017,95,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,501,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2019,102,9.94,-4.37,21.87,4.87,37,47,Populus deltoides,13.6,301,2.6,-5.1,10.3,13.1,4.2,22.1,59,69,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,0.8909090909090915,-0.6628099173553714,0.2256198347107432,1.0495867768595044,-0.5033057851239668,0.690504380771963,0.8586375779162956,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,501,2019,102,9.94,-4.37,21.87,4.87,37,47,Populus deltoides,13.6,301,2.6,-5.1,10.3,13.1,4.2,22.1,59,69,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,0.8909090909090915,-0.6628099173553714,0.2256198347107432,1.0495867768595044,-0.5033057851239668,0.690504380771963,0.8586375779162956,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2020,101,10.97,-3.86,24.37,6.15,36.48,41.21,Populus deltoides,14.4,198,3.1,-4.7,10.9,14.7,5.1,24.3,52,37,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.6123966942148762,1.290909090909091,-0.06280991735537178,1.8256198347107429,1.9495867768595039,1.6966942148760324,0.48993606440918763,-0.0033392698130009332,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96785,483,2021,113,NA,NA,NA,NA,NA,NA,Populus deltoides,14.3,205,2.6,-6,11.3,13.6,3.7,23.5,29,30,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.11239669421487619,-0.009090909090908816,0.3371900826446286,0.7256198347107432,0.5495867768595044,0.8966942148760317,-0.16907411792564533,-0.19189670525378455,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,483,2016,106,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,501,2016,95,11.59,-4.1,22.81,4.94,35,22,Populus deltoides,14.3,272,3.4,-5.2,11.9,13.4,3.8,23.1,44,34,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,0.912396694214876,0.790909090909091,0.9371900826446282,0.5256198347107439,0.6495867768595041,0.49669421487603316,0.2607151314231588,-0.08414959928762247,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,483,2017,96,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,501,2017,96,12.2,-2.31,23.72,5.6,82,27,Populus deltoides,14.8,295,4.6,-3.2,12.4,14,4.1,23.9,82,58,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,2.1123966942148757,2.790909090909091,1.4371900826446282,1.1256198347107436,0.9495867768595039,1.2966942148760303,1.349514563106796,0.5623330365093498,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,483,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
21876,Savannah,35.144451,-106.683472,1512,976,deltoides,Populus,96786,501,2018,102,13.23,-4.11,24.8,5.84,12,20,Populus deltoides,14.4,316,4.4,-5.1,13.8,14.9,4.9,24.9,29,28,2.487603305785124,-5.990909090909091,10.962809917355372,12.874380165289256,3.1504132231404958,22.60330578512397,34.900826446280995,37.12396694214876,13.156198347107438,225.93388429752065,1.9123966942148765,0.8909090909090915,2.8371900826446286,2.025619834710744,1.7495867768595046,2.2966942148760303,-0.16907411792564533,-0.24577025823686557,Populus deltoides_21876
